,avg_align,user,date,hashtags,tweet,followers_count,created,verified,url,reply_count,retweet_count,quote_count,like_count,view_count,media,retweeded_tweet,quoted_tweet,in_reply_to_user,mentioned_users,tw_content,Unnamed: 0,domain,l2,l1,n,r1,r2,website,Twitter,twitt_list,handles,vader_sentiment,negative_sentiment,neutral_sentiment,positive_sentiment,compound_sentiment
113,0.8935,johnhawkinsrwn,2023-02-27 21:06:44+00:00,,@mandystadt I haven't tried that on chat GPT....yet.,29546,2008-07-18 19:54:29+00:00,True,https://twitter.com/johnhawkinsrwn/status/1630313505336295424,0,0,0,1,20.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fp69ZsVXoAAoLNa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fp69ZsVXoAAoLNa?format=jpg&name=orig', altText=None)]",,,https://twitter.com/mandystadt,"[User(username='mandystadt', id=27087844, displayname='Mandy Stadtmiller', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",@mandystadt I haven't tried that on chat GPT....yet.,436,www.rightwingnews.com,0.0,0.0,0.0,0.2111,0.7889,https://www.rightwingnews.com,['https://twitter.com/johnhawkinsrwn'],['https://twitter.com/johnhawkinsrwn'],johnhawkinsrwn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.11739999999999999,0.8422000000000001,0.040400000000000005,-0.33548
114,0.9042,investortimesen,2023-02-23 15:22:14+00:00,"['Bing', 'ChatGPT', 'IA', 'Microsoft', 'OpenAI']","Bing's AI has ""lost its mind""

Read more: https://t.co/ANbycD2gKK

#Bing #ChatGPT #IA #Microsoft #OpenAI 
https://t.co/ANbycD2gKK",1241,2021-07-08 10:39:01+00:00,False,https://twitter.com/InvestorTimesEN/status/1628777259124371458,0,0,0,0,59.0,,,,,,"Bing's AI has ""lost its mind""

Read more: 

#Bing #ChatGPT #IA #Microsoft #OpenAI 
",450,freedomoutpost.com,0.0001,0.0,0.0019,0.2134,0.7846,https://freedomoutpost.com,['https://twitter.com/InvestorTimesEN'],['https://twitter.com/investortimesen'],investortimesen,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}",0.10533333333333333,0.8603333333333333,0.034333333333333334,-0.16206666666666666
115,0.9136,breitbartnews,2023-02-28 20:54:46+00:00,,"Mark Zuckerberg hopes to cash in on the AI craze sparked by ChatGPT, the woke chatbot already notorious for its leftist bias. https://t.co/xqBqwjAYi4",1901953,2012-01-08 01:50:52+00:00,True,https://twitter.com/BreitbartNews/status/1630672885395202048,22,24,4,58,18018.0,,,,,,"Mark Zuckerberg hopes to cash in on the AI craze sparked by ChatGPT, the woke chatbot already notorious for its leftist bias. ",458,www.breitbart.com,0.0001,0.0003,0.0052,0.2169,0.7775,https://www.breitbart.com,"['https://twitter.com/BreitbartNews', 'https://twitter.com/intent/follow?region=follow_link&screen_name=BreitbartNews&tw_p=followbutton']",['https://twitter.com/breitbartnews'],breitbartnews,"{'neg': 0.221, 'neu': 0.674, 'pos': 0.105, 'compound': -0.2732}",0.06870588235294117,0.8604117647058824,0.07088235294117648,0.0032529411764705956
116,0.9142,bizpacreview,2023-02-23 03:30:37+00:00,,Vanderbilt dean suspended for using ChatGPT to email students on MSU shooting: ‘Sick and twisted’ https://t.co/T0efX3PVUb https://t.co/2bRzgpCltQ,47639,2011-01-13 21:44:50+00:00,True,https://twitter.com/BIZPACReview/status/1628598176008802307,1,2,1,5,623.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FpnxaGbaIAEQF83?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpnxaGbaIAEQF83?format=jpg&name=orig', altText=None)]",,,,,Vanderbilt dean suspended for using ChatGPT to email students on MSU shooting: ‘Sick and twisted’  ,459,www.bizpacreview.com,0.0,0.0,0.0001,0.1646,0.8352,https://www.bizpacreview.com,['https://twitter.com/BIZPACReview'],['https://twitter.com/bizpacreview'],bizpacreview,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",0.04525,0.9035,0.05125,0.0
117,0.9247,hotairblog,2023-02-14 01:01:20+00:00,,"MSNBC denies ChatGPT's wokeness
https://t.co/MfZyQ3iAa0",16968,2013-06-14 23:33:10+00:00,False,https://twitter.com/hotairblog/status/1625299116593934339,1,0,0,0,431.0,,,,,,"MSNBC denies ChatGPT's wokeness
",466,hotair.com,0.0,0.0,0.0031,0.1276,0.8694,https://hotair.com,['https://twitter.com/hotairblog'],['https://twitter.com/hotairblog'],hotairblog,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}",0.262,0.738,0.0,-0.3484833333333333
118,0.9263,townhallcom,2023-02-18 00:45:00+00:00,,"Elon Musk Calls Out ChatGPT's Liberal Bias
  https://t.co/qXTiAjHlY7",329144,2009-04-03 17:47:47+00:00,True,https://twitter.com/townhallcom/status/1626744559064518656,7,24,1,97,7349.0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1626248006713450498/pu/img/uA_i3xdd-jLyOAVP.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1626248006713450498/pu/vid/478x270/01M5ZwuNa6Tz_pyB.mp4?tag=14', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1626248006713450498/pu/pl/-7zqI9Lc503Rgb2e.m3u8?tag=14&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1626248006713450498/pu/vid/720x406/amggnGZgOLXrhoBs.mp4?tag=14', contentType='video/mp4', bitrate=832000)], duration=29.029, views=151111, altText=None)]",,,,,"Elon Musk Calls Out ChatGPT's Liberal Bias
  ",468,townhall.com,0.0002,0.0004,0.0009,0.1307,0.8678,https://townhall.com,['https://twitter.com/townhallcom'],['https://twitter.com/townhallcom'],townhallcom,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}",0.211,0.789,0.0,-0.18716666666666668
119,0.9303,humanevents,2023-02-23 04:03:58+00:00,,"China Orders Major Companies Not to Offer ChatGPT Services
https://t.co/B2Nc5SzCR2",86584,2009-08-12 20:15:04+00:00,False,https://twitter.com/HumanEvents/status/1628606567896711168,1,2,0,5,1786.0,,,,,"[User(username='libbyemmons', id=809558047, displayname='Libby Emmons', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","China Orders Major Companies Not to Offer ChatGPT Services
",474,humanevents.com,0.0,0.0,0.0005,0.2326,0.767,https://humanevents.com,['https://twitter.com/humanevents'],['https://twitter.com/humanevents'],humanevents,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.08474999999999999,0.91525,0.0,-0.1909
120,0.937,dineshdsouza,2023-02-28 16:51:06+00:00,,"BREAKING: Elon Musk looking to develop a non-woke AI rival to counter ChatGPT: report
https://t.co/SfZeegLJia",3149571,2009-11-22 22:32:41+00:00,True,https://twitter.com/DineshDSouza/status/1630611561915248640,83,262,14,1928,61357.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FpXYSEtakAABs1S.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1627443427792273408/vid/720x720/eSrj7enzViA-LHHA.mp4?tag=16', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/amplify_video/1627443427792273408/pl/22RXVLkQwZccDTKA.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1627443427792273408/vid/540x540/IyFUCEyFY8r0_Poq.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1627443427792273408/vid/320x320/wULs7HihcMLcPjLr.mp4?tag=16', contentType='video/mp4', bitrate=432000)], duration=310.41, views=50472, altText=None)]",,,,,"BREAKING: Elon Musk looking to develop a non-woke AI rival to counter ChatGPT: report
",480,www.dineshdsouza.com,0.0,0.0,0.0,0.0132,0.9868,https://www.dineshdsouza.com,['https://twitter.com/DineshDSouza'],['https://twitter.com/dineshdsouza'],dineshdsouza,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.06483333333333334,0.8395,0.09566666666666668,-0.1112666666666667
121,0.9375,twitchyteam,2023-02-24 21:30:00+00:00,,ChatGPT melts down trying ‘to explain how DEI in hiring practices isn’t racist or discriminatory’ https://t.co/dMFmsputaB,234694,2012-01-20 10:18:16+00:00,True,https://twitter.com/TwitchyTeam/status/1629232198292238341,0,8,1,20,3023.0,,,,,,ChatGPT melts down trying ‘to explain how DEI in hiring practices isn’t racist or discriminatory’ ,481,twitchy.com,0.0,0.0029,0.001,0.1177,0.8784,https://twitchy.com,['https://twitter.com/twitchyteam'],['https://twitter.com/twitchyteam'],twitchyteam,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.6124}",0.111,0.796,0.093,-0.059250000000000025
122,0.9389,gatewaypundit,2023-02-20 23:39:18+00:00,,Musk Praises ChatGPT-Powered Bing as ‘BasedAI’ After it Compares AP Reporter to Hitler and Claims to Have Evidence He Murdered Someone https://t.co/HF6ocV60aS,493069,2009-01-20 00:45:40+00:00,True,https://twitter.com/gatewaypundit/status/1627815185632165890,14,45,1,157,14382.0,,,,,,Musk Praises ChatGPT-Powered Bing as ‘BasedAI’ After it Compares AP Reporter to Hitler and Claims to Have Evidence He Murdered Someone ,484,www.thegatewaypundit.com,0.0,0.0031,0.0074,0.297,0.6925,https://www.thegatewaypundit.com,['https://twitter.com/gatewaypundit'],['https://twitter.com/gatewaypundit'],gatewaypundit,"{'neg': 0.164, 'neu': 0.709, 'pos': 0.127, 'compound': -0.25}",0.082,0.788,0.13,0.06589999999999999
123,0.969,glennbeck,2023-02-07 20:27:56+00:00,,I asked ChatGPT to literally wax poetic about Biden's State of the Union address. It nailed Edgar Allan Poe. https://t.co/3U34y1M7dz,1653703,2008-11-18 00:43:47+00:00,True,https://twitter.com/glennbeck/status/1623055985970642944,23,46,1,216,30198.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FoZAm_8aUAAIC5G.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1623052263236468743/vid/640x360/FBzCJ8XP6UGLNQWP.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1623052263236468743/vid/480x270/B7OS9rpqSeA_oxw7.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1623052263236468743/pl/9NAvzu6lAzpupm3c.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1623052263236468743/vid/1280x720/0Qjv49XogKloeRx7.mp4?tag=16', contentType='video/mp4', bitrate=2176000)], duration=170.086, views=13539, altText=None)]",,,,,I asked ChatGPT to literally wax poetic about Biden's State of the Union address. It nailed Edgar Allan Poe. ,494,www.glennbeck.com,0.0,0.0,0.0,0.008,0.992,https://www.glennbeck.com,['https://twitter.com/glennbeck'],['https://twitter.com/glennbeck'],glennbeck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
