garden,basement,elevator,balcony,floor (storey),nmbr of rooms,sq_meters,construction year,price,unemployment,Anteil Gruenenwaehler,Berlin,Duesseldorf,Frankfurt,Hamburg,Koeln,Muenchen,Stuttgart
False,True,True,False,-1.0,2.0,61.21,2023.0,794900.0,2,1,0,0,1,0,0,0,0
False,False,False,True,1.0,4.0,130.42,2023.0,795000.0,3,1,0,0,1,0,0,0,0
False,True,True,True,1.0,3.0,85.0,2015.0,795000.0,2,1,0,0,1,0,0,0,0
False,False,True,True,-1.0,3.0,64.7,2021.0,799000.0,1,3,0,0,1,0,0,0,0
False,True,False,True,2.0,3.5,159.16,1998.0,799000.0,2,1,0,0,1,0,0,0,0
False,True,False,True,-1.0,3.0,109.0,2021.0,799000.0,1,1,0,0,1,0,0,0,0
False,True,True,True,-1.0,2.0,64.02,2023.0,799900.0,2,1,0,0,1,0,0,0,0
True,True,True,True,2.0,4.0,93.5,2021.0,800000.0,1,3,0,0,1,0,0,0,0
False,True,True,False,-1.0,2.0,62.73,2023.0,809900.0,2,1,0,0,1,0,0,0,0
True,True,True,True,8.0,2.0,69.0,2021.0,810000.0,2,1,0,0,1,0,0,0,0
True,False,True,False,-1.0,3.0,85.0,2022.0,816000.0,1,1,0,0,1,0,0,0,0
True,True,True,False,-1.0,3.0,122.0,2017.0,819000.0,2,1,0,0,1,0,0,0,0
False,True,True,True,-1.0,2.0,67.53,2023.0,819900.0,2,1,0,0,1,0,0,0,0
False,True,True,True,-1.0,2.0,71.74,2023.0,829900.0,2,1,0,0,1,0,0,0,0
True,True,False,True,-1.0,3.0,100.0,1900.0,840000.0,1,3,0,0,1,0,0,0,0
False,True,False,False,-1.0,4.0,116.0,1900.0,840000.0,1,3,0,0,1,0,0,0,0
False,True,False,False,-1.0,3.0,100.0,1900.0,840000.0,1,3,0,0,1,0,0,0,0
True,True,False,False,1.0,4.0,90.0,1961.0,850000.0,1,1,0,0,1,0,0,0,0
False,False,True,False,-1.0,3.0,92.3,2022.0,858300.0,1,1,0,0,1,0,0,0,0
False,True,True,False,-1.0,2.0,67.73,2023.0,869900.0,2,1,0,0,1,0,0,0,0
True,False,True,True,3.0,3.0,99.2,2020.0,887840.0,1,3,0,0,1,0,0,0,0
False,True,True,True,2.0,4.0,107.0,2015.0,889000.0,1,1,0,0,1,0,0,0,0
False,True,False,False,3.0,3.0,110.0,1957.0,890000.0,1,2,0,0,1,0,0,0,0
False,True,True,True,4.0,3.0,87.9,1934.0,890000.0,1,1,0,0,1,0,0,0,0
False,False,True,False,-1.0,3.0,98.7,2022.0,907900.0,1,1,0,0,1,0,0,0,0
False,True,False,True,-1.0,4.0,119.0,2002.0,909000.0,2,1,0,0,1,0,0,0,0
True,False,True,True,4.0,3.0,99.2,2020.0,918500.0,1,3,0,0,1,0,0,0,0
False,True,True,False,1.0,3.0,108.37,2007.0,925000.0,1,1,0,0,1,0,0,0,0
True,True,True,False,-1.0,3.0,111.0,2016.0,945000.0,1,1,0,0,1,0,0,0,0
False,True,True,True,4.0,2.5,97.0,2016.0,945000.0,1,1,0,0,1,0,0,0,0
True,False,True,True,5.0,3.0,97.0,2020.0,945700.0,1,3,0,0,1,0,0,0,0
False,False,True,True,-1.0,3.0,98.7,2022.0,947500.0,1,1,0,0,1,0,0,0,0
False,True,True,False,3.0,3.5,123.5,2018.0,950000.0,1,3,0,0,1,0,0,0,0
False,True,True,False,3.0,4.0,119.0,2009.0,950000.0,1,3,0,0,1,0,0,0,0
True,True,True,True,3.0,4.0,125.46,2018.0,959000.0,1,3,0,0,1,0,0,0,0
False,True,False,True,4.0,3.0,113.3,2017.0,968000.0,1,1,0,0,1,0,0,0,0
False,True,True,True,5.0,6.0,183.0,1973.0,970000.0,1,1,0,0,1,0,0,0,0
True,True,True,True,2.0,2.5,106.27,2013.0,980000.0,1,1,0,0,1,0,0,0,0
False,True,True,True,1.0,3.0,102.0,2016.0,995000.0,1,3,0,0,1,0,0,0,0
True,False,False,False,-1.0,2.0,184.0,1909.0,996000.0,3,1,0,0,1,0,0,0,0
False,True,True,True,3.0,4.0,100.0,2013.0,1000000.0,1,3,0,0,1,0,0,0,0
True,False,True,False,-1.0,3.0,102.2,2022.0,1011700.0,1,1,0,0,1,0,0,0,0
True,False,True,True,7.0,3.0,96.8,2020.0,1018600.0,1,3,0,0,1,0,0,0,0
False,False,True,True,-1.0,2.0,63.0,2020.0,1050000.0,1,1,0,0,1,0,0,0,0
False,True,True,True,6.0,4.0,123.91,1918.0,1054000.0,2,3,0,0,1,0,0,0,0
False,False,True,False,-1.0,4.0,109.8,2022.0,1076200.0,1,1,0,0,1,0,0,0,0
False,False,True,True,2.0,4.0,116.0,2015.0,1089000.0,1,1,0,0,1,0,0,0,0
False,True,False,False,3.0,5.0,123.0,1880.0,1150000.0,1,1,0,0,1,0,0,0,0
False,True,False,True,3.0,9.0,197.8,1914.0,1180000.0,1,3,0,0,1,0,0,0,0
False,False,True,False,3.0,4.0,184.46,2022.0,1190000.0,3,1,0,0,1,0,0,0,0
True,True,False,True,-1.0,4.0,118.0,2021.0,1191400.0,1,1,0,0,1,0,0,0,0
False,False,True,True,-1.0,3.0,124.8,2022.0,1223000.0,1,1,0,0,1,0,0,0,0
False,False,True,False,-1.0,4.0,124.0,2022.0,1227500.0,1,1,0,0,1,0,0,0,0
False,True,False,False,4.0,5.0,171.0,1910.0,1249000.0,2,1,0,0,1,0,0,0,0
False,False,True,True,-1.0,4.0,125.0,1971.0,1250000.0,2,3,0,0,1,0,0,0,0
True,True,True,True,2.0,4.0,118.0,2012.0,1275000.0,2,1,0,0,1,0,0,0,0
False,True,True,True,6.0,3.0,130.0,2006.0,1298500.0,1,1,0,0,1,0,0,0,0
False,True,True,True,-1.0,3.0,94.3,2020.0,1350000.0,1,1,0,0,1,0,0,0,0
False,False,True,True,-1.0,4.0,147.0,2017.0,1380000.0,2,1,0,0,1,0,0,0,0
False,True,True,False,7.0,3.0,113.0,2022.0,1385900.0,1,1,0,0,1,0,0,0,0
True,False,True,True,2.0,4.0,123.3,2019.0,1392800.0,1,1,0,0,1,0,0,0,0
True,False,True,True,-1.0,3.0,168.0,2016.0,1400000.0,1,3,0,0,1,0,0,0,0
False,False,True,True,-1.0,4.0,148.1,2022.0,1421700.0,1,1,0,0,1,0,0,0,0
False,False,True,True,-1.0,4.0,147.8,2022.0,1477800.0,1,1,0,0,1,0,0,0,0
False,True,True,True,15.0,4.0,110.6,2020.0,1480000.0,1,1,0,0,1,0,0,0,0
True,False,True,True,3.0,3.0,157.0,2020.0,1538800.0,1,1,0,0,1,0,0,0,0
True,True,True,True,27.0,4.0,112.44,2020.0,1560000.0,1,1,0,0,1,0,0,0,0
False,True,False,True,3.0,4.0,200.0,1994.0,1600000.0,2,3,0,0,1,0,0,0,0
False,False,True,True,-1.0,3.0,157.4,2022.0,1604400.0,1,1,0,0,1,0,0,0,0
False,True,True,True,-1.0,4.0,118.6,2020.0,1650000.0,1,1,0,0,1,0,0,0,0
True,False,True,True,6.0,3.0,113.6,2020.0,1672700.0,1,3,0,0,1,0,0,0,0
False,True,True,False,3.0,5.0,171.0,2016.0,1699000.0,2,1,0,0,1,0,0,0,0
False,False,True,True,1.0,5.0,135.0,2015.0,1800000.0,2,2,0,0,1,0,0,0,0
True,False,True,True,5.0,4.0,144.2,2020.0,1914800.0,1,3,0,0,1,0,0,0,0
True,True,True,False,-1.0,4.0,145.0,2019.0,1979999.0,1,2,0,0,1,0,0,0,0
False,True,False,False,4.0,6.0,195.0,1904.0,1985000.0,1,1,0,0,1,0,0,0,0
True,False,False,True,-1.0,6.0,247.0,1985.0,1990000.0,1,2,0,0,1,0,0,0,0
False,False,True,True,-1.0,5.0,203.0,2022.0,2086400.0,1,1,0,0,1,0,0,0,0
False,True,False,True,1.0,6.0,199.18,1900.0,2490000.0,1,1,0,0,1,0,0,0,0
False,False,True,True,4.0,5.0,225.0,2020.0,3050000.0,1,3,0,0,1,0,0,0,0
False,False,True,True,27.0,4.0,197.1,2022.0,3196300.0,1,1,0,0,1,0,0,0,0
True,True,True,True,-1.0,3.0,235.3,2020.0,4750000.0,1,1,0,0,1,0,0,0,0
True,True,True,True,-1.0,4.0,274.8,2020.0,8411200.0,1,1,0,0,1,0,0,0,0
False,False,True,True,4.0,1.0,33.0,1967.0,134000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,8.0,3.0,79.0,1974.0,324000.0,2,2,0,0,0,0,1,0,0
False,False,False,False,-1.0,2.0,55.0,1960.0,215000.0,3,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,2.0,63.32,1955.0,311400.0,1,2,0,0,0,0,1,0,0
False,False,True,True,6.0,2.0,62.34,1984.0,257000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,53.0,1965.0,259000.0,3,1,0,0,0,0,1,0,0
True,True,True,False,-1.0,4.0,105.0,1984.0,469000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,1.0,2.0,55.65,2023.0,369900.0,2,2,0,0,0,0,1,0,0
True,True,True,True,1.0,3.0,83.69,2023.0,479900.0,3,2,0,0,0,0,1,0,0
False,True,True,True,1.0,2.0,46.0,2023.0,329900.0,2,2,0,0,0,0,1,0,0
True,True,True,True,2.0,2.0,65.63,2023.0,389900.0,3,2,0,0,0,0,1,0,0
True,True,True,True,-1.0,3.0,73.91,2023.0,424900.0,3,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,67.8,2021.0,499900.0,2,3,0,0,0,0,1,0,0
True,True,True,True,1.0,3.0,103.29,2023.0,599900.0,3,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,3.0,80.0,1966.0,299500.0,3,2,0,0,0,0,1,0,0
False,False,False,False,-1.0,4.0,290.0,1979.0,985000.0,2,3,0,0,0,0,1,0,0
False,True,True,True,3.0,4.0,139.1,2010.0,968000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,56.0,1976.0,280000.0,2,2,0,0,0,0,1,0,0
False,False,True,False,7.0,1.0,22.0,1973.0,107000.0,2,3,0,0,0,0,1,0,0
False,True,True,True,6.0,1.0,37.0,1972.0,75000.0,1,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,1.0,27.0,1960.0,88000.0,3,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,1.0,22.0,1967.0,106000.0,1,3,0,0,0,0,1,0,0
False,False,True,True,2.0,1.0,26.0,1975.0,107900.0,3,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,1.0,22.0,1967.0,110000.0,1,3,0,0,0,0,1,0,0
False,False,True,True,1.0,1.0,36.29,1971.0,112000.0,2,3,0,0,0,0,1,0,0
False,True,True,False,17.0,1.0,32.0,1973.0,119000.0,2,3,0,0,0,0,1,0,0
False,False,True,True,4.0,3.0,83.3,1974.0,120000.0,1,1,0,0,0,0,1,0,0
False,True,True,False,-1.0,1.0,29.7,1998.0,123900.0,2,3,0,0,0,0,1,0,0
False,True,True,False,-1.0,1.0,29.7,1998.0,123900.0,2,3,0,0,0,0,1,0,0
False,False,True,True,3.0,3.0,75.0,1974.0,139000.0,1,1,0,0,0,0,1,0,0
False,False,True,True,-1.0,1.0,25.0,1994.0,139000.0,1,3,0,0,0,0,1,0,0
False,True,True,False,2.0,1.0,34.0,1973.0,145000.0,2,3,0,0,0,0,1,0,0
False,True,False,False,3.0,1.0,27.99,1960.0,145000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,2.0,1.0,33.0,1974.0,150000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,2.0,49.79,1996.0,159000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,9.0,2.0,64.0,1967.0,169000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,5.0,1.0,52.0,1974.0,175000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,-1.0,1.0,26.0,1968.0,175000.0,1,3,0,0,0,0,1,0,0
False,True,False,False,2.0,1.0,39.0,1962.0,179000.0,2,2,0,0,0,0,1,0,0
False,True,False,False,-1.0,2.0,46.6,1958.0,179000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,3.0,2.0,48.0,1964.0,180000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,3.0,1.0,26.0,1984.0,180000.0,1,3,0,0,0,0,1,0,0
False,True,True,False,-1.0,1.0,34.0,1981.0,185000.0,2,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,2.0,62.0,1965.0,189500.0,3,2,0,0,0,0,1,0,0
True,True,True,False,-1.0,15.0,50.0,2022.0,190000.0,2,3,0,0,0,0,1,0,0
False,True,True,True,5.0,3.0,74.0,1975.0,190000.0,3,2,0,0,0,0,1,0,0
False,True,False,False,5.0,3.0,74.0,1974.0,190000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,5.0,2.0,51.0,1981.0,195000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,4.0,2.0,52.0,1965.0,195000.0,3,2,0,0,0,0,1,0,0
True,True,False,False,1.0,2.0,52.0,1960.0,198000.0,3,1,0,0,0,0,1,0,0
False,False,False,True,-1.0,1.0,28.7,1963.0,198030.0,2,3,0,0,0,0,1,0,0
False,True,True,False,1.0,2.0,35.77,1976.0,199000.0,3,2,0,0,0,0,1,0,0
False,True,True,False,5.0,1.0,28.38,1959.0,199000.0,1,3,0,0,0,0,1,0,0
False,False,False,False,-1.0,2.0,56.64,1958.0,199000.0,3,1,0,0,0,0,1,0,0
False,True,True,False,12.0,3.0,59.0,1963.0,199999.0,1,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,2.0,61.0,1975.0,200000.0,1,1,0,0,0,0,1,0,0
False,True,True,True,11.0,2.0,52.57,1973.0,205000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,1.0,2.0,44.5,1960.0,209000.0,1,2,0,0,0,0,1,0,0
False,True,False,True,1.0,2.0,44.5,1960.0,209000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,1.0,34.0,1972.0,209000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,2.0,56.98,1957.0,209000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,2.0,2.0,57.42,1957.0,209200.0,3,1,0,0,0,0,1,0,0
True,True,False,True,2.0,2.0,57.42,1957.0,209200.0,3,1,0,0,0,0,1,0,0
False,True,True,True,21.0,1.0,25.13,1973.0,210000.0,1,3,0,0,0,0,1,0,0
False,False,True,True,-1.0,2.0,55.0,1965.0,219500.0,2,2,0,0,0,0,1,0,0
False,True,False,True,-1.0,2.0,57.0,1996.0,220000.0,1,2,0,0,0,0,1,0,0
True,True,True,True,7.0,2.0,63.0,1972.0,220000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,30.0,1.0,25.23,1973.0,220000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,69.54,1960.0,222000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,-1.0,1.0,52.0,2011.0,225000.0,1,2,0,0,0,0,1,0,0
False,True,True,False,1.0,2.0,50.0,1973.0,225000.0,2,3,0,0,0,0,1,0,0
False,True,False,False,5.0,2.0,38.01,1970.0,225500.0,1,3,0,0,0,0,1,0,0
False,True,False,False,-1.0,3.0,57.13,1958.0,227900.0,3,2,0,0,0,0,1,0,0
False,True,True,True,7.0,3.0,78.32,1971.0,229000.0,1,1,0,0,0,0,1,0,0
False,True,True,True,14.0,3.0,62.0,1973.0,229000.0,1,3,0,0,0,0,1,0,0
False,False,True,True,1.0,2.5,56.0,1965.0,229000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,47.01,1993.0,234500.0,1,2,0,0,0,0,1,0,0
False,True,False,True,1.0,2.0,57.34,1957.0,234900.0,3,1,0,0,0,0,1,0,0
False,False,True,True,6.0,4.0,98.0,1968.0,235000.0,2,2,0,0,0,0,1,0,0
False,True,False,False,-1.0,2.0,50.0,1973.0,235000.0,2,3,0,0,0,0,1,0,0
False,False,False,False,6.0,4.0,98.0,1968.0,235000.0,2,2,0,0,0,0,1,0,0
True,True,False,False,-1.0,2.0,55.0,1993.0,237000.0,1,2,0,0,0,0,1,0,0
False,False,True,True,-1.0,3.0,74.0,1970.0,240000.0,1,1,0,0,0,0,1,0,0
True,True,True,True,-1.0,3.0,80.0,1975.0,244900.0,1,1,0,0,0,0,1,0,0
False,True,False,False,-1.0,3.0,69.0,1962.0,245000.0,2,2,0,0,0,0,1,0,0
False,True,False,False,-1.0,3.0,69.0,1962.0,245000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,-1.0,3.0,59.0,1966.0,249000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,4.0,2.0,67.0,1963.0,249000.0,3,1,0,0,0,0,1,0,0
False,False,True,False,3.0,2.0,41.47,2020.0,249000.0,2,3,0,0,0,0,1,0,0
False,True,False,True,1.0,1.0,38.0,1974.0,249900.0,1,3,0,0,0,0,1,0,0
True,True,False,True,2.0,2.0,52.0,1957.0,250000.0,2,3,0,0,0,0,1,0,0
False,True,False,True,3.0,2.0,58.0,1968.0,252000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,3.0,1.0,42.0,1955.0,255000.0,2,3,0,0,0,0,1,0,0
False,False,False,True,5.0,3.0,69.0,1966.0,259000.0,3,1,0,0,0,0,1,0,0
False,True,True,True,2.0,3.0,84.0,1968.0,259000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,2.0,45.87,1957.0,259000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,5.0,2.0,43.12,1959.0,259000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,60.0,1971.0,260000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,2.0,2.0,71.0,1975.0,268900.0,3,1,0,0,0,0,1,0,0
False,True,True,False,1.0,1.0,31.73,2022.0,269000.0,1,3,0,0,0,0,1,0,0
False,False,False,True,3.0,2.0,55.23,1956.0,269000.0,2,3,0,0,0,0,1,0,0
False,True,True,True,3.0,3.0,72.0,1966.0,272500.0,3,2,0,0,0,0,1,0,0
False,True,False,False,1.0,2.0,58.0,1970.0,275000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,2.5,58.0,1957.0,278479.0,1,2,0,0,0,0,1,0,0
False,True,True,False,7.0,2.0,50.0,1965.0,279000.0,2,3,0,0,0,0,1,0,0
False,True,True,False,3.0,2.0,47.56,1957.0,279000.0,2,3,0,0,0,0,1,0,0
False,False,False,False,5.0,2.0,52.74,1938.0,279500.0,1,3,0,0,0,0,1,0,0
False,True,False,True,3.0,3.0,69.0,1969.0,282000.0,3,2,0,0,0,0,1,0,0
False,True,True,False,2.0,3.0,81.1,1966.0,285000.0,3,1,0,0,0,0,1,0,0
False,False,True,True,2.0,3.0,79.8,1961.0,289000.0,3,2,0,0,0,0,1,0,0
True,True,False,False,-1.0,3.0,78.0,1963.0,289000.0,1,1,0,0,0,0,1,0,0
False,False,True,True,5.0,2.0,67.0,1963.0,289000.0,3,1,0,0,0,0,1,0,0
True,True,False,True,3.0,3.0,72.35,1968.0,289900.0,3,1,0,0,0,0,1,0,0
False,True,False,True,2.0,3.0,65.0,1953.0,294500.0,3,2,0,0,0,0,1,0,0
False,False,True,True,4.0,2.0,42.26,1966.0,295000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,5.0,2.0,73.0,1965.0,296000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,61.98,1985.0,297100.0,1,2,0,0,0,0,1,0,0
False,True,True,False,2.0,2.0,50.0,1964.0,299000.0,2,3,0,0,0,0,1,0,0
False,True,True,False,2.0,2.0,50.0,1964.0,299000.0,2,3,0,0,0,0,1,0,0
False,True,False,False,3.0,2.0,40.0,1955.0,299000.0,1,3,0,0,0,0,1,0,0
False,True,True,False,-1.0,2.0,50.0,1964.0,299000.0,2,3,0,0,0,0,1,0,0
False,False,False,True,-1.0,1.0,60.0,1980.0,299000.0,1,2,0,0,0,0,1,0,0
False,True,False,False,-1.0,3.0,71.0,1960.0,299000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,1.0,4.0,81.19,1957.0,299000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,14.0,4.0,67.0,1973.0,299000.0,2,3,0,0,0,0,1,0,0
True,True,False,True,3.0,3.0,67.0,1958.0,305000.0,3,1,0,0,0,0,1,0,0
True,True,False,False,-1.0,3.0,60.0,1968.0,309000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,3.0,3.0,81.0,1904.0,315000.0,1,3,0,0,0,0,1,0,0
False,True,False,False,3.0,3.0,81.0,1903.0,315000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,2.0,3.0,85.0,1930.0,320000.0,3,1,0,0,0,0,1,0,0
False,True,True,False,-1.0,4.0,100.0,1968.0,322000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,5.0,3.0,79.0,1974.0,324000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,51.6,2023.0,324900.0,2,2,0,0,0,0,1,0,0
False,True,False,True,2.0,3.0,79.32,1957.0,324900.0,3,1,0,0,0,0,1,0,0
False,True,False,True,2.0,3.0,70.0,1965.0,325000.0,2,2,0,0,0,0,1,0,0
True,True,True,True,2.0,2.0,101.0,1974.0,325000.0,1,2,0,0,0,0,1,0,0
True,True,False,True,-1.0,3.0,65.0,1975.0,325000.0,3,1,0,0,0,0,1,0,0
True,False,False,False,-1.0,2.0,81.0,1966.0,325000.0,3,1,0,0,0,0,1,0,0
True,True,False,True,3.0,2.0,74.0,1965.0,326000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,74.0,1993.0,329000.0,1,2,0,0,0,0,1,0,0
False,True,True,False,-1.0,2.0,63.0,1970.0,339000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,2.0,73.0,1994.0,339000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,4.0,80.55,1958.0,339000.0,2,3,0,0,0,0,1,0,0
False,False,False,True,2.0,3.0,82.68,1968.0,339600.0,3,1,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,51.75,2023.0,339900.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,86.1,1993.0,340000.0,1,1,0,0,0,0,1,0,0
False,True,False,False,2.0,3.0,75.0,1923.0,349000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,4.0,91.0,1966.0,349000.0,3,2,0,0,0,0,1,0,0
False,True,False,True,-1.0,3.0,80.0,1975.0,349000.0,2,3,0,0,0,0,1,0,0
False,False,False,True,2.0,3.0,68.0,1952.0,350000.0,3,2,0,0,0,0,1,0,0
False,True,True,True,1.0,2.0,41.41,2022.0,351000.0,2,3,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,76.0,1977.0,357000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,3.0,3.0,76.0,1977.0,357000.0,2,2,0,0,0,0,1,0,0
True,True,False,True,1.0,3.0,67.47,1953.0,357600.0,1,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,3.0,90.0,1971.0,359000.0,3,1,0,0,0,0,1,0,0
False,True,False,False,3.0,3.0,80.5,1930.0,359000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,5.0,3.0,60.5,1952.0,360000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,3.0,78.0,1974.0,365000.0,2,2,0,0,0,0,1,0,0
False,False,False,True,1.0,3.0,66.62,1966.0,366410.0,2,3,0,0,0,0,1,0,0
True,False,True,True,-1.0,2.0,69.4,1998.0,369000.0,2,2,0,0,0,0,1,0,0
False,False,False,False,3.0,4.0,80.0,1956.0,378000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,3.5,79.0,1974.0,378000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,-1.0,4.0,82.0,2002.0,379000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,4.0,115.23,1968.0,379000.0,3,1,0,0,0,0,1,0,0
False,False,False,False,3.0,2.0,50.0,1900.0,380000.0,1,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,2.0,62.01,1959.0,390000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,2.0,3.0,65.26,1956.0,391560.0,1,3,0,0,0,0,1,0,0
False,True,False,True,-1.0,3.0,74.0,1976.0,397400.0,1,2,0,0,0,0,1,0,0
False,True,True,True,10.0,2.0,66.0,1972.0,399000.0,2,2,0,0,0,0,1,0,0
False,True,True,True,7.0,3.0,80.0,1971.0,399000.0,2,3,0,0,0,0,1,0,0
False,True,True,True,2.0,3.0,68.43,1956.0,399000.0,1,3,0,0,0,0,1,0,0
True,True,True,True,2.0,2.0,68.11,2023.0,399900.0,3,2,0,0,0,0,1,0,0
False,True,False,True,2.0,5.0,90.2,1966.0,400000.0,1,1,0,0,0,0,1,0,0
False,True,True,False,-1.0,2.0,62.59,1962.0,405000.0,2,3,0,0,0,0,1,0,0
False,True,True,False,-1.0,3.0,112.0,1975.0,405000.0,1,2,0,0,0,0,1,0,0
True,True,False,True,-1.0,4.0,98.0,1966.0,411000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,74.0,1953.0,414490.0,1,3,0,0,0,0,1,0,0
False,False,False,False,4.0,2.0,80.0,1953.0,419000.0,1,3,0,0,0,0,1,0,0
False,False,False,True,1.0,3.0,71.1,1957.0,419000.0,2,3,0,0,0,0,1,0,0
False,False,False,False,3.0,4.0,93.0,1956.0,424000.0,3,1,0,0,0,0,1,0,0
True,True,True,True,1.0,2.5,69.22,1973.0,425000.0,1,2,0,0,0,0,1,0,0
False,True,True,True,-1.0,2.0,65.97,2023.0,429900.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,4.0,93.0,1974.0,434000.0,2,2,0,0,0,0,1,0,0
True,True,False,True,4.0,4.0,93.0,1964.0,435000.0,3,1,0,0,0,0,1,0,0
True,True,True,True,7.0,3.0,94.0,1963.0,440000.0,3,1,0,0,0,0,1,0,0
False,False,True,True,1.0,3.0,93.0,1900.0,441000.0,2,3,0,0,0,0,1,0,0
False,True,False,False,1.0,3.0,93.0,1900.0,441000.0,2,3,0,0,0,0,1,0,0
False,True,False,True,1.0,4.0,99.0,1949.0,444500.0,3,1,0,0,0,0,1,0,0
False,False,False,True,2.0,3.0,63.97,1963.0,445119.0,2,3,0,0,0,0,1,0,0
False,False,False,True,-1.0,3.0,83.0,1975.0,449000.0,2,2,0,0,0,0,1,0,0
False,True,False,False,1.0,5.0,126.76,1957.0,450000.0,1,3,0,0,0,0,1,0,0
False,True,False,False,4.0,4.0,93.0,1965.0,452000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,-1.0,3.0,87.0,2017.0,455000.0,2,2,0,0,0,0,1,0,0
False,True,False,True,1.0,3.0,79.4,1956.0,459000.0,2,3,0,0,0,0,1,0,0
False,False,False,True,1.0,3.0,79.89,1991.0,459500.0,1,3,0,0,0,0,1,0,0
False,True,True,True,3.0,3.0,96.0,1975.0,465000.0,1,2,0,0,0,0,1,0,0
False,False,False,True,1.0,2.0,64.0,1974.0,465000.0,2,3,0,0,0,0,1,0,0
True,True,True,False,-1.0,4.0,94.0,1984.0,469000.0,3,1,0,0,0,0,1,0,0
True,True,True,False,-1.0,4.0,94.0,1984.0,469000.0,3,1,0,0,0,0,1,0,0
False,True,False,True,3.0,3.0,76.0,1961.0,485000.0,1,3,0,0,0,0,1,0,0
False,True,True,True,6.0,4.0,139.0,1966.0,487000.0,3,1,0,0,0,0,1,0,0
False,True,True,False,-1.0,3.0,114.0,2004.0,489000.0,3,2,0,0,0,0,1,0,0
False,True,True,False,-1.0,4.0,77.0,1970.0,496500.0,1,2,0,0,0,0,1,0,0
